url,nom_attr_1,val_attr_1,nom_attr_2,val_attr_2,nom_attr_3,val_attr_3,nom_attr_4,val_attr_4,nom_attr_5,val_attr_5,nom_attr_6,val_attr_6,nom_attr_7,val_attr_7
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/gants-super-soft-aloe-sans-poudre-cybertech-la-boite-de-100-taille-m/900-1925,Taille,M,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/usage-unique/gants-latex-sans-poudre/gants-super-soft-aloe-sans-poudre-cybertech-la-boite-de-100-taille-l/900-1926,Taille,L,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/gants-super-soft-aloe-sans-poudre-cybertech-la-boite-de-100-taille-xl/900-1927,Taille,XL,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-xs/890-0697,Taille,XS,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-s/890-0698,Taille,S,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-m/890-0699,Taille,M,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-l/890-0700,Taille,L,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-xl/890-0701,Taille,XL,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-xxl/890-0702,Taille,XXL,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-xxxl/890-3253,Taille,XXXL,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-gris-fonce-taille-xxxl/890-3254,Taille,XXXL,Couleur,Gris fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-xxxl/890-3257,Taille,XXXL,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-xxxl/890-3258,Taille,XXXL,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-xxxl/890-3259,Taille,XXXL,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-xxxl/890-3260,Taille,XXXL,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-xs/890-3901,Taille,XS,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-s/890-3902,Taille,S,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-m/890-3903,Taille,M,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-l/890-3904,Taille,L,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-xl/890-3905,Taille,XL,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-turquoise-taille-xxl/890-3906,Taille,XXL,Couleur,Turquoise,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-xs/890-3945,Taille,XS,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-s/890-3946,Taille,S,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-m/890-3947,Taille,M,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-l/890-3948,Taille,L,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-xl/890-3949,Taille,XL,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-fuchsia-taille-xxl/890-3950,Taille,XXL,Couleur,Fuchsia,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/mariniere-madrid-selekto-anis-taille-xs/890-3971,Taille,XS,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-s/890-3972,Taille,S,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-m/890-3973,Taille,M,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-l/890-3974,Taille,L,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-xl/890-3975,Taille,XL,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-xxl/890-3976,Taille,XXL,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-anis-taille-xxxl/890-3977,Taille,XXXL,Couleur,Anis,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-xxxl/890-4165,Taille,XXXL,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-s/950-4774,Taille,S,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-m/950-4775,Taille,M,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-l/950-4776,Taille,L,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-xl/950-4777,Taille,XL,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/mariniere-madrid-selekto-blanche-taille-xxl/950-4778,Taille,XXL,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-m/950-6956,Taille,M,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-l/950-6957,Taille,L,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-xl/950-6958,Taille,XL,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-xxl/950-6959,Taille,XXL,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-m/950-6966,Taille,M,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-l/950-6967,Taille,L,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-xl/950-6968,Taille,XL,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-xxl/950-6969,Taille,XXL,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-s/950-6975,Taille,S,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-m/950-6976,Taille,M,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-l/950-6977,Taille,L,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-xl/950-6978,Taille,XL,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-blanche-taille-xs/950-8371,Taille,XS,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-xs/950-8373,Taille,XS,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-vert-fonce-taille-s/950-8374,Taille,S,Couleur,Vert fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-parme-taille-xs/950-8375,Taille,XS,Couleur,Parme,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-xs/950-8377,Taille,XS,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-bleu-fonce-taille-s/950-8378,Taille,S,Couleur,Bleu fonc�,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-violet-taille-l/956-0203,Taille,L,Couleur,Violet,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-violet-taille-m/956-0204,Taille,M,Couleur,Violet,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-violet-taille-s/956-0205,Taille,S,Couleur,Violet,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/mixte/mariniere-madrid-selekto-violet-taille-xs/956-0207,Taille,XS,Couleur,Violet,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/masques-cyber-masks-earloop-cybertech-bleu-boite-de-50/900-2733,Couleur,Bleu,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-blanc-taille-s/890-4036,Taille,S,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-blanc-taille-m/890-4037,Taille,M,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-blanc-taille-l/890-4038,Taille,L,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-blanc-taille-xl/890-4039,Taille,XL,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-blanc-taille-xxl/890-4040,Taille,XXL,Couleur,Blanc,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-noir-taille-s/890-4079,Taille,S,Couleur,Noir,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-noir-taille-m/890-4080,Taille,M,Couleur,Noir,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-noir-taille-xl/890-4082,Taille,XL,Couleur,Noir,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/pantalon-osaka-selekto-noir-taille-xxl/890-4083,Taille,XXL,Couleur,Noir,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-gris-clair-taille-s/890-4121,Taille,S,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-gris-clair-taille-m/890-4122,Taille,M,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-gris-clair-taille-l/890-4123,Taille,L,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-gris-clair-taille-xl/890-4124,Taille,XL,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-gris-clair-taille-xxl/890-4125,Taille,XXL,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/pantalon-osaka-selekto-gris-clair-taille-xxxl/890-4126,Taille,XXXL,Couleur,Gris clair,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-anthracite-taille-s/956-0598,Taille,S,Couleur,Anthracite,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-anthracite-taille-m/956-0599,Taille,M,Couleur,Anthracite,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-anthracite-taille-l/956-0600,Taille,L,Couleur,Anthracite,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-anthracite-taille-xl/956-0601,Taille,XL,Couleur,Anthracite,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/hommes/pantalon-osaka-selekto-anthracite-taille-xxl/956-0602,Taille,XXL,Couleur,Anthracite,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/nouveautes/nouveautes/pilier-dess-loc-rp-4mm-sur-implant-88-040-4-dess/894-3376,Diam�tre Implantologie,"RP 4,3mm",Hauteur gingivale,"4,0mm",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-blanc/956-0428,Couleur,Blanc,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-gris-fonce/956-0429,Couleur,Gris fonc�,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-fuchsia/956-0430,Couleur,Fuchsia,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-turquoise/956-0431,Couleur,Turquoise,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-vert-fonce/956-0432,Couleur,Vert fonc�,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-anis/956-0433,Couleur,Anis,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-bleu-fonce/956-0434,Couleur,Bleu fonc�,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-parme/956-0435,Couleur,Parme,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-jaune/956-0436,Couleur,Jaune,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-violet/956-0437,Couleur,Violet,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-bleu-clair/956-0438,Couleur,Bleu clair,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/vetements-accessoires/calots-et-sabots/calot-selekto-anthracite/956-0439,Couleur,Anthracite,,,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a2-a14s-boite-de-5/890-5934,Taille,A14 (S),Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a3-a14s-boite-de-5/890-5935,Taille,A14 (S),Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a3-5-a14s-boite-de-5/890-5936,Taille,A14 (S),Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-b2-a14s-boite-de-5/890-5938,Taille,A14 (S),Teinte,B2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-c1-a14s-boite-de-5/890-5939,Taille,A14 (S),Teinte,C1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-c2-a14s-boite-de-5/890-5940,Taille,A14 (S),Teinte,C2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-d2-a14s-boite-de-5/890-5941,Taille,A14 (S),Teinte,D2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a1-a14l-boite-de-5/890-5942,Taille,A14 (L),Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a2-a14l-boite-de-5/890-5943,Taille,A14 (L),Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a3-a14l-boite-de-5/890-5944,Taille,A14 (L),Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a3-5-a14l-boite-de-5/890-5945,Taille,A14 (L),Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-b1-a14l-boite-de-5/890-5946,Taille,A14 (L),Teinte,B1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-b2-a14l-boite-de-5/890-5947,Taille,A14 (L),Teinte,B2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-c1-a14l-boite-de-5/890-5948,Taille,A14 (L),Teinte,C1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-c2-a14l-boite-de-5/890-5949,Taille,A14 (L),Teinte,C2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-d2-a14l-boite-de-5/890-5950,Taille,A14 (L),Teinte,D2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/ips-e-max-cad-lt-a14-ivoclar-vivadent-teinte-a1-a14s-boite-de-5/890-5990,Taille,A14 (S),Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a1-s-boite-de-3/890-5229,Taille,A16 (S),Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a2-s-boite-de-3/890-5230,Taille,A16 (S),Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a3-s-boite-de-3/890-5231,Taille,A16 (S),Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a3-5-s-boite-de-3/890-5232,Taille,A16 (S),Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a1-l-boite-de-3/890-5235,Taille,A16 (L),Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a2-l-boite-de-3/890-5236,Taille,A16 (L),Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a3-l-boite-de-3/890-5237,Taille,A16 (L),Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-a3-5-l-boite-de-3/890-5238,Taille,A16 (L),Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/blocs-pour-implants/telio-cad-abutment-ivoclar-vivadent-blocs-lt-a16-b1-l-boite-de-3/890-5239,Taille,A16 (L),Teinte,B1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-a1-boite-de-5/895-3296,Taille,012,Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-a2-boite-de-5/895-3297,Taille,012,Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-a3-boite-de-5/895-3298,Taille,012,Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-a3-5-boite-de-5/895-3299,Taille,012,Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-b3-boite-de-5/895-3300,Taille,012,Teinte,B3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-12-teinte-e-boite-de-5/895-3301,Taille,012,Teinte,E,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-a1-boite-de-5/895-3302,Taille,014,Teinte,A1,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-a2-boite-de-5/895-3303,Taille,014,Teinte,A2,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-a3-boite-de-5/895-3304,Taille,014,Teinte,A3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-a3-5-boite-de-5/895-3305,Taille,014,Teinte,"A3,5",,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-b3-boite-de-5/895-3306,Taille,014,Teinte,B3,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/blocs-numerys-hc-itena-taille-14-teinte-e-boite-de-5/895-3307,Taille,014,Teinte,E,,,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-bleach-lt-14-boite-de-5/951-5908,Translucidit�,LT,Taille,14,Teinte,BL,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-a1-lt-14-boite-de-5/951-5909,Translucidit�,LT,Taille,14,Teinte,A1,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-a2-lt-14-boite-de-5/951-5910,Translucidit�,LT,Taille,14,Teinte,A2,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-a3-lt-14-boite-de-5/951-5911,Translucidit�,LT,Taille,14,Teinte,A3,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-a3-5-lt-14-boite-de-5/951-5912,Translucidit�,LT,Taille,14,Teinte,"A3,5",,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-b2-lt-14-boite-de-5/951-5914,Translucidit�,LT,Taille,14,Teinte,B2,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-b3-lt-14-boite-de-5/951-5915,Translucidit�,LT,Taille,14,Teinte,B3,,,,,,,,
https://www.henryschein.fr/fr-fr/dental/p/cfao/composite-hybride/brilliant-crios-coltene-blocs-teinte-c2-lt-14-boite-de-5/951-5916,Translucidit�,LT,Taille,14,Teinte,C2,,,,,,,,
