urlProd,nom_attr_1,val_attr_1,id
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Implantologie/Scan-Hilfsmittel/7993911/ScanPost?number=110831,vairante,Stück AT EV 5.4 L,28011591
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Implantologie/Scan-Hilfsmittel/7993911/ScanPost?number=110831,vairante,Stück AT OS 3.5/4.0 L,152953
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Bleachingmaterialien/10048/VivaStyle?number=111173,vairante,Packung 12 Stück Schienenmaterial,92964811
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Bleachingmaterialien/10048/VivaStyle?number=111173,vairante,Set 10 %,92964771
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Bleachingmaterialien/10048/VivaStyle?number=111173,vairante,Set 16 %,92964751
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Bleachingmaterialien/10048/VivaStyle?number=111173,vairante,Set Touch Up 16 %,92964791
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Bleachingmaterialien/10048/VivaStyle?number=111173,vairante,Touch Up Set 10 %,92964781
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Flasche 4 ml Universal Bond,152526
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Flasche 4 ml ZM Primer,333159
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Introkit Self-Etch-Technik,152531
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Introkit Total-Etch-Technik,152528
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Kit Self-Etch,152525
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,Kit Total-Etch,152524
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/10346/Peak-Universal-Bond?number=111525,vairante,"Kit  2 x 1,2 ml Spritze ZM Primer, 20 mini brush Tips schwarz",333160
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche fast heavy body,324763
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche fast light body,144290
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche fast regular body,144291
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche heavy body,144295
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche light body,144286
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,Nachfüllpackung 20 x 50 ml Doppelkartusche regular body,144287
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/104771/AFFINIS-System-50?number=112001,vairante,"Packung 2 x 50 ml Doppelkartusche fast heavy body, 6 Mixing Tips",324762
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/10997/Icon-X-ray-Holder?number=112289,vairante,"Nachfüllpackung 20 Aufbissplatten Gr. 1, 2 Röntgenfilmhalter (3 x 4 cm)",175047
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/10997/Icon-X-ray-Holder?number=112289,vairante,"Nachfüllpackung 20 Aufbissplatten Gr. 2, 2 Röntgenfilmhalter (2 x 3,5 cm)",175048
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Feilen 31 mm, Größe L",190147
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 21 mm, L",190144
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 21 mm, M",190141
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 25 mm, L",190145
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 25 mm, M",190142
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 25 mm, S",190139
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11743/HyFlex-CM-Crown-down?number=113220,vairante,"Packung 6 Stück 31 mm, L",190146
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 21 mm, Taper.06 ISO 020",188538
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 21 mm, Taper.06 ISO 025",188539
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 25 mm, Taper.06 ISO 020",190133
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 25 mm, Taper.06 ISO 025",190134
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 31 mm, Taper.06 ISO 020",190102
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-manuelle-Aufbereitung/11751/HyFlex-CM-X-tra-Spiralen?number=113225,vairante,"Packung 6 Stück 31 mm, Taper.06 ISO 025",190153
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11765/ProGlider?number=113239,vairante,Blisterpackung 6 Stück 21 mm ISO 016,191385
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11765/ProGlider?number=113239,vairante,Blisterpackung 6 Stück 25 mm ISO 016,191386
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11765/ProGlider?number=113239,vairante,Blisterpackung 6 Stück 31 mm ISO 016,191387
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Einführungspackung 76 g Doppelkartusche A2, Zubehör",157037
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Nachfüllpackung 76 g Doppelkartusche A1, 15 Automix-Tips",157022
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Nachfüllpackung 76 g Doppelkartusche A2, 15 Automix-Tips",157023
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Nachfüllpackung 76 g Doppelkartusche A3,5, 15 Automix-Tips",157025
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Nachfüllpackung 76 g Doppelkartusche B1, 15 Automix-Tips",157026
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Nachfüllpackung 76 g Doppelkartusche BL, 15 Automix-Tips",157027
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/K-B-Materialien-provisorisch/43633/Luxatemp-Plus?number=11325,vairante,"Vorteilspackung 5 x 76 g Doppelkartusche A1, 75 Automix-Tips",157041
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 36 Stück ISO 035,191475
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 020,183517
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 025,187513
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 030,187515
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 035,187516
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 040,187512
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/11615/Soft-Core?number=113339,vairante,Packung 6 Stück ISO 045,187511
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/12055/LARGO-Peeso-Reamer-A0009-23?number=113561,vairante,"Packung 6 Stück 28 mm, Gr. 1, RA",190199
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/12055/LARGO-Peeso-Reamer-A0009-23?number=113561,vairante,"Packung 6 Stück 28 mm, Gr. 2,RA",190196
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/12055/LARGO-Peeso-Reamer-A0009-23?number=113561,vairante,"Packung 6 Stück 28 mm, Gr. 3, RA",190197
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/12055/LARGO-Peeso-Reamer-A0009-23?number=113561,vairante,"Packung 6 Stück 28 mm, Gr. 5, RA",190198
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Gummipolierer/12265/Opti1Step?number=113893,vairante,"Nachfüllpackung 12 Stück, Flamme",158153
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Gummipolierer/12265/Opti1Step?number=113893,vairante,"Nachfüllpackung 12 Stück, Kelch",158152
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Gummipolierer/12265/Opti1Step?number=113893,vairante,"Nachfüllpackung 12 Stück, Scheibe",158154
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Gummipolierer/12265/Opti1Step?number=113893,vairante,Sortiment Kit 3 x 4 Stück,158151
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Rotierende-Instrumente/Gummipolierer/12265/Opti1Step?number=113893,vairante,Sortiment MiniKit 3 x 2 Stück,158150
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Turbinen/12288/Ti-Max-Z900?number=113924,vairante,"Stück Z900BL, für Bien Air Unifix-Kupplung",196899
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Turbinen/12288/Ti-Max-Z900?number=113924,vairante,"Stück Z900KL, für KaVo-Kupplung",196896
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Turbinen/12288/Ti-Max-Z900?number=113924,vairante,"Stück Z900L, für NSK-Kupplung",196895
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Turbinen/12288/Ti-Max-Z900?number=113924,vairante,"Stück Z900SL, für Sirona-Kupplung",196897
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Turbinen/12288/Ti-Max-Z900?number=113924,vairante,"Stück Z900WL, für W&H-Kupplung",196898
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12467/ExciTE-F?number=114107,vairante,Flasche 5 g,121318
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12467/ExciTE-F?number=114107,vairante,Packung 2 x 5 g Flasche,152321
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12467/ExciTE-F?number=114107,vairante,"Packung 50 x 0,1 g Single Dose",152413
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,Flasche 5 g,121318
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,Packung 2 x 5 g Flasche,152321
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,Refill Packung 2 ml VivaPen,152322
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,Refill Packung 3 x 2 ml VivaPen,152324
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,Starter Kit,116252
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12273/Adhese-Universal?number=114278,vairante,System Kit,129298
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12644/Futurabond-M?number=114322,vairante,Flasche 2 ml Dual Cure Activator,152428
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12644/Futurabond-M?number=114322,vairante,Flasche 5 ml,121905
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/12644/Futurabond-M?number=114322,vairante,Packung 3 x 5 ml Flasche,152427
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,Packung 20 Kapseln A1,156511
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,Packung 20 Kapseln A2,156512
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,Packung 20 Kapseln A3,156513
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,Set 150 Kapseln A2,156514
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,"Set 150 Kapseln A2, 1 Applicator Typ 1",156509
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,Set 150 Kapseln A3,156515
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/Glasionomerzemenze/12652/IonoStar-Molar?number=114331,vairante,"Set 150 Kapseln A3, 1 Applicator Typ 1",156510
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Komplettsatz für Film & Speicherfolie,175218
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Komplettsatz für Gendex eHD,175140
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Packung 1 XCP-ORA Visierring mit Führungsstange,175217
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Packung 2 XCP-ORA Visierringe mit Führungsstange,175216
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Stück Führungsstange,26050131
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Roentgen/RWT-und-Zubehoer/88270/XCP-ORA?number=114408,vairante,Stück Ring,198234
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/12773/Injektionskanuelen?number=114471,vairante,"Packung 100 Stück, G27 0,4 x 25 mm",149286
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/12773/Injektionskanuelen?number=114471,vairante,"Packung 100 Stück, G27 0,4 x 30 mm",149285
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/12773/Injektionskanuelen?number=114471,vairante,"Packung 100 Stück, G27 0,4 x 42 mm",149284
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/12773/Injektionskanuelen?number=114471,vairante,"Packung 100 Stück, G30 0,3 x 12 mm",149288
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Einwegartikel/Kanuelen-Injektions-Spuel-Pastenkanuelen/12773/Injektionskanuelen?number=114471,vairante,"Packung 100 Stück, G30 0,3 x 25 mm",149287
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/12780/Imprint-4-Preliminary-Penta?number=114478,vairante,"Refill Packung 2 x 300 ml Basis, 2 x 60 ml Katalysator",144571
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/12780/Imprint-4-Preliminary-Penta?number=114478,vairante,"Value Pack 6 x 300 ml Basis, 6 x 60 ml Katalysator",144572
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/12781/Imprint-4-Preliminary-Penta-Super-Quick?number=114479,vairante,"Refill Packung 2 x 300 ml Basis, 2 x 60 ml Katalysator",144571
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Abformung/Silikone-additionsvernetzt/12781/Imprint-4-Preliminary-Penta-Super-Quick?number=114479,vairante,"Value Pack 6 x 300 ml Basis, 6 x 60 ml Katalysator",144572
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück OK L,143962
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück OK M,143957
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück OK S,143958
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück UK L,143959
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück UK M,143960
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Instrumente/Abformloeffel/12797/Impression-Tray?number=114497,vairante,Packung 10 Stück UK S,143961
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 200 x 0,4 ml Bubble Gum",192789
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 200 x 0,4 ml Caramel",192796
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 200 x 0,4 ml Cool Mint",192788
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 200 x 0,4 ml Orange Cream",192787
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 200 x 1,2 ml Walterberry",192793
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 50 x 0,4 ml  Caramel",192794
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7488911/Enamelast?number=114905,vairante,"Packung 50 x 0,4 ml Bubble Gum",192792
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 19 mm XA,191225
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 21 mm X1,191210
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 21 mm X2,191211
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 21 mm X3,191212
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 21 mm X4,191213
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 21 mm X5,191214
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Endodontie/Instrumente-fuer-maschinelle-Aufbereitung/5248351/ProTaper-Next?number=115209,vairante,Packung 6 Stück 25 mm X1,191215
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Lichtgeraete/13386/VALO-Cordless-Black-m.Zubehoer-Kit?number=115210,vairante,Kit VALO Cordless Black kabellos inklusive Zubehör,196327
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Lichtgeraete/13386/VALO-Cordless-Black-m.Zubehoer-Kit?number=115210,vairante,Kit VALO Cordless Fuchsia kabellos inklusive Zubehör,196324
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Praxisgeraete/Lichtgeraete/13386/VALO-Cordless-Black-m.Zubehoer-Kit?number=115210,vairante,Kit VALO Cordless Teal kabellos inklusive Zubehör,196323
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/6928/Vococid?number=115277,vairante,Packung 10 x 2 ml Leerspritze,152595
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/6928/Vococid?number=115277,vairante,Packung 2 x 3 ml Flasche,152598
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/6928/Vococid?number=115277,vairante,"Packung 5 ml Spritze Ätzgel, Applikationskanülen Typ 42",152597
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/6928/Vococid?number=115277,vairante,"Packung 5 x 2 ml Spritze, Applikationskanülen Typ 48",152594
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Fuellungsmaterialien/AEtzmittel-Bonding-Primer/6928/Vococid?number=115277,vairante,"Packung 60 ml Jumbospritze, 2 x 2 ml  Leerspritze",152596
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml  Kirsche, Zubehör",192845
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml  Minze, Zubehör",192846
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml Bubble Gum, Zubehör",192835
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml Cola Limette, Zubehör",92966541
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml Karamel, Zubehör",192844
https://dentalversender.de/Praxisbedarf/Verbrauchsmaterial/Prophylaxe/Fluoridierungsmittel/7489211/Profluorid-Varnish?number=115280,vairante,"Packung 200 x 0,4 ml Melone, Zubehör",192839
