url,marque,id_variante,nom_attribue-1,valeur_attribue-1,nom_attribue-2,valeur_attribue-2,nom_attribue-3,valeur_attribue-3,nom_attribue-4,valeur_attribue-4,nom_attribue-5,valeur_attribue-5,nom_attribue-6,valeur_attribue-6,nom_attribue-7,valeur_attribue-7,nom_attribue-8,valeur_attribue-8,nom_attribue-9,valeur_attribue-9,nom_attribue-10,valeur_attribue-10,nom_attribue-11,valeur_attribue-11,nom_attribue-12,valeur_attribue-12,nom_attribue-13,valeur_attribue-13,nom_attribue-14,valeur_attribue-14,designation,reference,sku,code_strong,code_article_fournisseur,descriptif,dispositif_medical,prix_reference,prix_promotion,quantite_degressif-1,prix_promotion_degressif-1,quantite_degressif-2,prix_promotion_degressif-2,quantite_degressif-3,prix_promotion_degressif-3,quantite_degressif-4,prix_promotion_degressif-4,quantite_degressif-5,prix_promotion_degressif-5,quantite_degressif-6,prix_promotion_degressif-6,quantite_degressif-7,prix_promotion_degressif-7,quantite_degressif-8,prix_promotion_degressif-8,quantite_degressif-9,prix_promotion_degressif-9,quantite_degressif-10,prix_promotion_degressif-10
https://www.megadental.fr/dentifrice-anti-caries-junior-adulte.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENTIFRICE ANTI-CARIES JUNIOR & ADULTE,4948-173,,,,Dentifrice pour les 6-12 ans et adultes.DM Classe I.,,4.15,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/solution-dentaires-anti-caries-meridol-1.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLUTION DENTAIRES ANTI-CARIES (MERIDOL),4954-173,,,,"Bain de bouche prêt à l'emploi, sans alcool ni chlorexidine, à utiliser en complément de l'hygiène bucco-dentaire quotidienne.DM Classe I.",,7.5,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/solution-dentaires-anti-caries-meridol.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLUTION DENTAIRES ANTI-CARIES (MERIDOL),4953-173,,,,"Bain de bouche prêt À  l'emploi, sans alcool ni chlorexidine, À  utiliser en complément de l'hygiène bucco-dentaire quotidienne.DM Classe I.",,8.5,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/solution-dentaire-anti-caries-1.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLUTION DENTAIRE ANTI-CARIES,4952-173,,,,"Complément idéal du dentifrice ""junior"", cette solution renforce la protection contre les caries.DM Classe I.",,6.95,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/dentifrice-anti-caries-special-enfant.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DENTIFRICE ANTI-CARIES SPECIAL ENFANT,4949-173,,,,"Dentifrice spécialement destiné aux enfants, de la première dent de lait, jusqu'à 6 ans.DM Classe I.",,4.1,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/trousse-elmex-junior-247082-colgate.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TROUSSE ELMEX JUNIOR             247082    COLGATE,4946-173,,,,"Trousses de soin complètes pour la protection des caries : 1 trousse ""Junior"", 1 trousse ""adulte"".Ces trousses contiennent chacune : 1 dentifrice 75 ml + 1 solution dentaire 100 ml + 1 brosse à dents.DM Classe I.",,7.95,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/solution-dentaire-anti-caries.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOLUTION DENTAIRE ANTI-CARIES,4941-173,,,,"Complément idéal du dentifrice  junior , cette solution renforce la protection contre les caries.DM Classe I.",,5.99,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/dentifrice-anti-caries-elmex.html,colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dentifrice Anti-Caries (ELMEX),4036-173,,,,Prévient le développement des caries au long cours. Contribue à la prévention des caries au long cours. Contribue à réduire la solubilité de l'émail.• Favorise la protection de l'émail dentaire.• Stimule la reminéralisation.Le tube de 100 ml.,,6.45,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/filtre-bacteriologique-stericlave-xgvt0004-cominox.html,cominox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FILTRE BACTERIOLOGIQUE STERICLAVE XGVT0004 COMINOX,2238-000,,,,Filtre bactériologique Stériclave COMINOX,,31,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/joint-porte-noir-stericlave-18b-24b-hd-cominox.html,cominox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JOINT PORTE NOIR STERICLAVE 18B 24B HD     COMINOX,5766-000,,,,,,57.95,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/tetine-enfant-curaprox.html,curaprox,19450,Couleur,Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,TETINE ENFANT TAILLE 0 DUOPACK,3983-174,952-1761,300-7630,,"Le sommet plat de la sucette laisse de l'espace pour la langue et le palais et   évite ainsi le creusement de ce dernier, prévenant les mauvais positionnements   dentaires ainsi que les problèmes de respiration, de sommeil et de   concentration.   Les ailettes latérales dévient la pression d'aspiration vers les mâchoires   plutôt que vers le palais, favorisant l'aspect bien arrondi de l'arc dentaire.   Sans bisphénol A, sans phtalates.   Taille 0, 3-7 kg.      Le coffret contient :   2 tétines + une boîte de stérilisation et de transport.   ",I,31.5,,1,31.5,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,25158,Compatibilité,Racine bas,Modèle,FX45XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR STRIE RACINE BAS FX45XS HU-FRIEDY,0809-014,892-8687,993-3570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,25313,Compatibilité,Incisives bas,Modèle,F36XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR INCISIVES BAS F36XS     HU-FRIEDY,0803-014,892-8681,992-7570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,25513,Compatibilité,Racine haut,Modèle,FX51XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR STRIE RACINE HAUT FX51XS HU-FRIED,0802-014,892-8680,992-6570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,25608,Compatibilité,Molaire haut,Modèle,F67XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR MOLAIRES HAUT F67XS     HU-FRIEDY,0891-014,892-8679,992-5570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,25609,Compatibilité,Molaire bas,Modèle,FX79XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR 79 MOLAIRES BAS FX79XS  HU-FRIEDY,0806-014,892-8684,993-0570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,26869,Compatibilité,Molaire bas,Modèle,FX73XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR 73 MOLAIRES BAS FX73XS  HU-FRIEDY,0807-014,892-8685,993-1570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,27350,Compatibilité,Canine haut,Modèle,FAF35XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR APICAL CANINE HT.FAF35XS HU-FRIED,0890-014,892-8678,992-4570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/davier-atraumair-hu-friedy.html,curaprox,27353,Compatibilité,prémolaire bas,Modèle,F13XS,,,,,,,,,,,,,,,,,,,,,,,,,DAVIER ATRAUMAIR PREMOLAIRES BAS F13XS   HU-FRIEDY,0805-014,892-8683,992-9570,,"La nouvelle ligne de Daviers Atraumair de Hu-Friedy est conçue pour permettre un   accès optimal et une meilleure prise de la racine et de la couronne.            Prise ferme et sûre de la racine et de la couronne, en réduisant le risque   d'écraser ou de fracturer la dent.      ",I,245,,1,245,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosse-a-dents-adultes-curaprox.html,curaprox,5259,Conditionnement de vente,La boite de 36,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSE A DENTS CURAPROX,3242-017,895-1020,226-6573,,"Incroyablement douces. Les 5 460 filaments ;(diamètre 0,1 mm) en Curen   constituent une densité de ;surface de nettoyage efficace. Doux pour les   gencives et les ;dents, les filaments en Curen sont très durs contre la plaque   ;dentaire.          Avantages:   - douce grÀ¢ce aux filaments en Curen      - nettoie le sulcus sans le blesser      - nettoyage efficace des surfaces grÀ¢ce aux filaments      placés très serrés les uns les autres      - tête compacte, légèrement coudée",,155,,1,155,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-soft-implant-curaprox.html,curaprox,3350,Numéro/Taille,CPS 505,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brossettes CPS 505 SOFT IMPLANT DIAM 2/5,5 MM x25 - (CURAPROX)",2335-174,952-0113,135-9630,,"A la suite de traitements contre la parodontite et après la pose d'implants ,   les espaces inter-dentaires sont plus larges . Ces brossettes inter-dentaires   ont un diamètre de soie très particulier qui les rend très sûres et efficaces   après une intervention chirurgicale . Les filaments sont extrêmement doux et   arrondis . Le fil métallique en CURAL est enrobé de matière synthétique . Elles   sont aussi recommandées pour les endroits sous les brides .                Numéro / Tailles        CPS 505 : >2,0 mm / 5,5 mm       CPS 507 : >2,0 mm / 7,5 mm       CPS 508 : >2,0 mm / 4,5 - 8,5 mm       CPS 512 : >2,0 mm / 12,0 mm       CPS 516 : >2,0 mm / 16,0 mm               * Le sachet de 25 brossettes . ",,31.9,,1,31.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-soft-implant-curaprox.html,curaprox,3351,Numéro/Taille,CPS 512,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS 512 SOFT IMPLANT DIAM 2/12 MM x25 - (CURAPROX),2338-174,952-0116,136-2630,,"A la suite de traitements contre la parodontite et après la pose d'implants ,   les espaces inter-dentaires sont plus larges . Ces brossettes inter-dentaires   ont un diamètre de soie très particulier qui les rend très sûres et efficaces   après une intervention chirurgicale . Les filaments sont extrêmement doux et   arrondis . Le fil métallique en CURAL est enrobé de matière synthétique . Elles   sont aussi recommandées pour les endroits sous les brides .                Numéro / Tailles        CPS 505 : >2,0 mm / 5,5 mm       CPS 507 : >2,0 mm / 7,5 mm       CPS 508 : >2,0 mm / 4,5 - 8,5 mm       CPS 512 : >2,0 mm / 12,0 mm       CPS 516 : >2,0 mm / 16,0 mm               * Le sachet de 25 brossettes . ",,31.9,,1,31.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-soft-implant-curaprox.html,curaprox,3352,Numéro/Taille,CPS 507,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brossettes CPS 507 SOFT IMPLANT DIAM 2/7,5 MM x25 - (CURAPROX)",2336-174,952-0114,136-0630,,"A la suite de traitements contre la parodontite et après la pose d'implants ,   les espaces inter-dentaires sont plus larges . Ces brossettes inter-dentaires   ont un diamètre de soie très particulier qui les rend très sûres et efficaces   après une intervention chirurgicale . Les filaments sont extrêmement doux et   arrondis . Le fil métallique en CURAL est enrobé de matière synthétique . Elles   sont aussi recommandées pour les endroits sous les brides .                Numéro / Tailles        CPS 505 : >2,0 mm / 5,5 mm       CPS 507 : >2,0 mm / 7,5 mm       CPS 508 : >2,0 mm / 4,5 - 8,5 mm       CPS 512 : >2,0 mm / 12,0 mm       CPS 516 : >2,0 mm / 16,0 mm               * Le sachet de 25 brossettes . ",,31.9,,1,31.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-soft-implant-curaprox.html,curaprox,3353,Numéro/Taille,CPS 508,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brossettes CPS 508 SOFT IMPLANT DIAM 2/4,5-8,5 MM x25 - (CURAPROX)",2337-174,952-0115,136-1630,,"A la suite de traitements contre la parodontite et après la pose d'implants ,   les espaces inter-dentaires sont plus larges . Ces brossettes inter-dentaires   ont un diamètre de soie très particulier qui les rend très sûres et efficaces   après une intervention chirurgicale . Les filaments sont extrêmement doux et   arrondis . Le fil métallique en CURAL est enrobé de matière synthétique . Elles   sont aussi recommandées pour les endroits sous les brides .                Numéro / Tailles        CPS 505 : >2,0 mm / 5,5 mm       CPS 507 : >2,0 mm / 7,5 mm       CPS 508 : >2,0 mm / 4,5 - 8,5 mm       CPS 512 : >2,0 mm / 12,0 mm       CPS 516 : >2,0 mm / 16,0 mm               * Le sachet de 25 brossettes . ",,31.9,,1,31.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-soft-implant-curaprox.html,curaprox,3354,Numéro/Taille,CPS 516,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS 516 SOFT IMPLANT DIAM 2/16 MM x25 - (CURAPROX),2339-174,952-0117,136-3630,,"A la suite de traitements contre la parodontite et après la pose d'implants ,   les espaces inter-dentaires sont plus larges . Ces brossettes inter-dentaires   ont un diamètre de soie très particulier qui les rend très sûres et efficaces   après une intervention chirurgicale . Les filaments sont extrêmement doux et   arrondis . Le fil métallique en CURAL est enrobé de matière synthétique . Elles   sont aussi recommandées pour les endroits sous les brides .                Numéro / Tailles        CPS 505 : >2,0 mm / 5,5 mm       CPS 507 : >2,0 mm / 7,5 mm       CPS 508 : >2,0 mm / 4,5 - 8,5 mm       CPS 512 : >2,0 mm / 12,0 mm       CPS 516 : >2,0 mm / 16,0 mm               * Le sachet de 25 brossettes . ",,31.9,,1,31.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-prime-curaprox.html,curaprox,3340,Numéro/Taille,CPS 011,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS PRIME 11 x25 - (CURAPROX),2344-174,952-0122,136-8630,,"Ce sont les brossettes parmi les plus fines sur le marché . Elles constituent un   des moyens de prévention majeur pour combattre l'apparition de problèmes   dentaires et gingivaux . La qualité de la CPS PRIME permet un seul mouvement de   nettoyage : insérer , retirer . C'est terminé .               Avantages  :       - Filaments ultra-fins avec effet parapluie       - Fil chirurgical breveté pour les plus petits espaces inter-dentaires       - Système d'encliquetage pour tous les manches .                Numéro / Tailles :        CPS 06 : 0,6 mm / 2,2 mm       CPS 07 : 0,7 mm / 2,5 mm       CPS 08 : 0,8 mm / 3,2 mm       CPS 09 : 0,9 mm / 4,0 mm      CPS 011 : 1,1 mm / 5,0 mm                * La boîte de 25 brossettes . ",,31.99,,1,31.99,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-prime-curaprox.html,curaprox,3341,Numéro/Taille,CPS 06,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS PRIME 06 x25 - (CURAPROX),2330-174,952-0118,136-4630,,"Ce sont les brossettes parmi les plus fines sur le marché . Elles constituent un   des moyens de prévention majeur pour combattre l'apparition de problèmes   dentaires et gingivaux . La qualité de la CPS PRIME permet un seul mouvement de   nettoyage : insérer , retirer . C'est terminé .               Avantages  :       - Filaments ultra-fins avec effet parapluie       - Fil chirurgical breveté pour les plus petits espaces inter-dentaires       - Système d'encliquetage pour tous les manches .                Numéro / Tailles :        CPS 06 : 0,6 mm / 2,2 mm       CPS 07 : 0,7 mm / 2,5 mm       CPS 08 : 0,8 mm / 3,2 mm       CPS 09 : 0,9 mm / 4,0 mm      CPS 011 : 1,1 mm / 5,0 mm                * La boîte de 25 brossettes . ",,31.99,,1,31.99,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-prime-curaprox.html,curaprox,3342,Numéro/Taille,CPS 07,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS PRIME 07 x25 - (CURAPROX),2331-174,952-0119,136-5630,,"Ce sont les brossettes parmi les plus fines sur le marché . Elles constituent un   des moyens de prévention majeur pour combattre l'apparition de problèmes   dentaires et gingivaux . La qualité de la CPS PRIME permet un seul mouvement de   nettoyage : insérer , retirer . C'est terminé .               Avantages  :       - Filaments ultra-fins avec effet parapluie       - Fil chirurgical breveté pour les plus petits espaces inter-dentaires       - Système d'encliquetage pour tous les manches .                Numéro / Tailles :        CPS 06 : 0,6 mm / 2,2 mm       CPS 07 : 0,7 mm / 2,5 mm       CPS 08 : 0,8 mm / 3,2 mm       CPS 09 : 0,9 mm / 4,0 mm      CPS 011 : 1,1 mm / 5,0 mm                * La boîte de 25 brossettes . ",,31.99,,1,31.99,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-prime-curaprox.html,curaprox,3343,Numéro/Taille,CPS 09,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes  CPS PRIME 09 x25 - (CURAPROX),2343-174,952-0121,136-7630,,"Ce sont les brossettes parmi les plus fines sur le marché . Elles constituent un   des moyens de prévention majeur pour combattre l'apparition de problèmes   dentaires et gingivaux . La qualité de la CPS PRIME permet un seul mouvement de   nettoyage : insérer , retirer . C'est terminé .               Avantages  :       - Filaments ultra-fins avec effet parapluie       - Fil chirurgical breveté pour les plus petits espaces inter-dentaires       - Système d'encliquetage pour tous les manches .                Numéro / Tailles :        CPS 06 : 0,6 mm / 2,2 mm       CPS 07 : 0,7 mm / 2,5 mm       CPS 08 : 0,8 mm / 3,2 mm       CPS 09 : 0,9 mm / 4,0 mm      CPS 011 : 1,1 mm / 5,0 mm                * La boîte de 25 brossettes . ",,31.99,,1,31.99,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-cps-prime-curaprox.html,curaprox,3344,Numéro/Taille,CPS 08,,,,,,,,,,,,,,,,,,,,,,,,,,,Brossettes CPS PRIME 08 x25 - (CURAPROX),2342-174,952-0120,136-6630,,"Ce sont les brossettes parmi les plus fines sur le marché . Elles constituent un   des moyens de prévention majeur pour combattre l'apparition de problèmes   dentaires et gingivaux . La qualité de la CPS PRIME permet un seul mouvement de   nettoyage : insérer , retirer . C'est terminé .               Avantages  :       - Filaments ultra-fins avec effet parapluie       - Fil chirurgical breveté pour les plus petits espaces inter-dentaires       - Système d'encliquetage pour tous les manches .                Numéro / Tailles :        CPS 06 : 0,6 mm / 2,2 mm       CPS 07 : 0,7 mm / 2,5 mm       CPS 08 : 0,8 mm / 3,2 mm       CPS 09 : 0,9 mm / 4,0 mm      CPS 011 : 1,1 mm / 5,0 mm                * La boîte de 25 brossettes . ",,31.99,,1,31.99,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosses-a-dents-enfant-curaprox.html,curaprox,19454,Couleur,Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSE A DENTS DUOPACK EASYBABY,3986-174,952-1764,301-0630,,"La tête compacte atteinte toutes les zones, permettant le nettoyage de toutes   les dents de lait.   Le délicat revêtement en caoutchouc prévient tout risque de blessure.   Les filaments en CUREN sont incroyablement doux.   La poignée arrondie permet dès le départ une bonne prise en main en évitant   toute pression.   ",I,13.9,,1,13.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosses-a-dents-enfant-curaprox.html,curaprox,19455,Couleur,Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSE A DENTS DUOPACK EASYBABY,3985-174,952-1763,300-9630,,"La tête compacte atteinte toutes les zones, permettant le nettoyage de toutes   les dents de lait.   Le délicat revêtement en caoutchouc prévient tout risque de blessure.   Les filaments en CUREN sont incroyablement doux.   La poignée arrondie permet dès le départ une bonne prise en main en évitant   toute pression.   ",I,13.9,,1,13.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/anneau-de-dentition-baby-curaprox.html,curaprox,19444,Couleur,Rose,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNEAUX DE DENTITION,3721-174,952-1509,275-5630,,"Cet anneau unique sert à la fois de hochet, de jeu d'éveil pour les enfants, et   d'initiation au brossage.         Différents contours peuvent être mordus, et les douleurs dentaires   disparaissent.   Soulage les poussées dentaires et stimule les capacités tactiles.   Sans bisphénol A, sans phtalates.         0-24 mois.",I,24.9,,1,24.9,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/anneau-de-dentition-baby-curaprox.html,curaprox,32696,Couleur,Bleu,,,,,,,,,,,,,,,,,,,,,,,,,,,ANNEAU DE DENTITION BABY BLEU CURAPROX,5926-019,897-3704,,,"Cet anneau unique sert à la fois de hochet, de jeu d'éveil pour les enfants, et   d'initiation au brossage.         Différents contours peuvent être mordus, et les douleurs dentaires   disparaissent.   Soulage les poussées dentaires et stimule les capacités tactiles.   Sans bisphénol A, sans phtalates.         0-24 mois.",I,24.45,,1,24.45,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/curasept-ads-5020-0-2-chx-5l-ref-oa14658-curaden.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CURASEPT ADS 5020 0,2% CHX 5L REF OA14658  CURADEN",5404-017,,,,"Le système CURASEPT ADS® à la chlorhexidine. Efficacité de la CHX, presque aucun effet secondaire, observance maximale. Efficacité maximale de la solution bucco-dentaire à base de CHX tout en réduisant au maximum les effets secondaires grâce au système anti-coloration ADS®: presque aucune coloration brune, altération minime de la sensation gustative et ceci, avec l'efficacité totale de la CHX.",,100.8,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/curaprox-iap-prime-12-ref-7712790-curadent.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CURAPROX IAP PRIME (12) REF 7712790        CURADENT,5403-017,,,,,,7.55,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brossettes-interdentaires-x5-curaprox.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSETTES INTERDENTAIRES (X5)            CURAPROX,0801-014,,,,"Brossettes interdentaires CURAPROX. Insérer, retirer, un aller-retour suffit !Les brins extra longs et ultra fins accèdent à tous les endroits entre les dents. Élastiques, ils se déploient et remplissent totalement l’espace interdentaire. Grâce à cet effet parapluie, ils nettoient efficacement et en douceur.",,9.35,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/black-is-white-brosse-dentifrice-90ml-curaprox.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BLACK IS WHITE BROSSE + DENTIFRICE 90ML   CURAPROX,4426-173,,,,Tout ce qui est attendu d'un dentifrice Curaprox est inclus dans ce tube: du fluorure de sodium et système enzymatique pour une double protection contre les caries. Hydroxyapatite. Valeur RDA env. 50. Sans LSS. Sans triclosan. Sans agents blanchissants.,,28.1,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosses-a-dents-duo-lovers-pack-cs5460-2-curaprox.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSES A DENTS DUO LOVERS PACK CS5460 (2)CURAPROX,3193-174,,,,"Duo CURAPROX CS 5460 fantaisie en forme de coeur.Doux pour les gencives et les dents, les filaments en Curen sont très durs contre la plaque dentaire.",,12.7,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/recharge-tete-de-brosses-chs-300-2-curaprox.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RECHARGE TETE DE BROSSES CHS 300 (2)      CURAPROX,3677-174,,,,Brossettes de rechange pour brosses à dents électriques Curaprox. Lot de 2.,,15.9,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosse-a-dents-hydrosonic-chs-100.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSE A DENTS HYDROSONIC CHS 100,3675-174,,,,"La brosse Hydrosonic nettoie en douceur.La différence : les filaments en Curen incroyablement fins et souples permettent un nettoyage plus intensifs, doux et confortable.Moteur puissant pour 32'000 à 42'000 mouvements.Trois modes de nettoyage : Intensive, Soft, Massage.Convient aussi aux enfants à partir de 4 ans, aux adolescents et aux gencives sensibles.Recommandé également pour les implants et les appareils dentaires. Fournie avec trousse de voyage contenant : la brosse à dents, 2 têtes, 3 brossettes interdentaires, dentifrice Enzycal 15 ml, chargeur et notice.DM Classe I.",,129,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosse-a-dents-dentifrice-black-is-white.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROSSE A DENTS + DENTIFRICE BLACK IS WHITE,4425-173,,,,"Il est composé d'une brosse à dents noire et d'un dentifrice de voyage (8 ml), composé de charbon actif naturel.Ce principe actif vient nettoyer et éclaircir les tâches sur les dents, causées par l'alimentation, le tabac et les boissons chaudes comme le thé et le café.Un allié idéal pour maintenir l'éclat naturel des dents.Dentifrice au charbon actif.",,8.5,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/manche-pour-brosettes.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manche pour brosettes,2345-174,,,,"Manche ergonomique en plastique, extra-long pour un guidage sûr, réutilisable grâce au système à encliquetage.",,7.9,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosse-a-dents-curakid.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brosse a dents curakid,2334-174,,,,"Pour les enfants de 0 à 4 ans. Les filaments en curen sont d'une telle douceur qu'ils préviennent leurs délicates muqueuses buccales de toute blessure. Couleur bleu, vert ou rose. Pas de choix de coloris possible.",,5.9,,,,,,,,,,,,,,,,,,,,,
https://www.megadental.fr/brosse-a-dents-enfant-cs-smart.html,curaprox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brosse a dents enfant CS smart,2333-174,,,,"Pour les enfants dès 5 ans. Elle est inspirée du modèle très apprécié des plus grands, mais elle est bien plus petite et a beaucoup plus de filaments extra fins. 7600 filaments en Curen d'un diamètre de 0.08mm. Pas de choix de coloris possible.",,4.5,,,,,,,,,,,,,,,,,,,,,
